Epoch	AverageEp_ret	StdEp_ret	MaxEp_ret	MinEp_ret	AverageEp_fairness	StdEp_fairness	MaxEp_fairness	MinEp_fairness	Ep_tx	EP_new	Ep_waiting	Ep_capacity	Ep_rbgused	Ep_bler	Ep_interf	LossPi	LossV	DeltaLossPi	DeltaLossV	AverageVVAL	StdVVAL	MaxVVAL	MinVVAL	Ep_rbginterf
57	25.317286	0.0	25.317286	25.317286	23.449606	0.0	23.449606	23.449606	1348907.0	6398663.0	5049756.0	0.0	1509.0	0.0	0.003602681	-2.503395e-07	0.032743666	-0.036766253	-0.027508698	50.428333	7.6293945e-06	50.42834	50.42834	0.0036924698
58	25.61158	0.0	25.61158	25.61158	24.065823	0.0	24.065823	24.065823	1364587.0	6398663.0	5034076.0	0.0	1516.0	0.0	0.003612462	1.3113022e-07	0.079164915	-0.056654707	-0.068522215	50.57282	0.0	50.57282	50.57282	0.003701035
59	25.828999	0.0	25.828999	25.828999	25.172579	0.0	25.172579	25.172579	1376171.0	6398663.0	5022492.0	0.0	1512.0	0.0	0.0036020926	-3.6621093e-06	0.09778981	-0.052606728	-0.087728895	50.803688	3.8146973e-06	50.803684	50.803684	0.003693049
60	25.781925	0.0	25.781925	25.781925	25.462387	0.0	25.462387	25.462387	1373663.4	6398663.0	5025000.0	0.0	1505.0	0.0	0.0035773267	-1.9836425e-06	0.0823678	-0.027716484	-0.07184494	51.067524	3.8146973e-06	51.06752	51.06752	0.0036670277
61	25.753342	0.0	25.753342	25.753342	25.486544	0.0	25.486544	25.486544	1372140.2	6398663.0	5026523.0	0.0	1506.0	0.0	0.0035785034	7.8201293e-07	0.050635815	-0.040230237	-0.042832196	51.30979	0.0	51.30979	51.30979	0.0036700964
62	25.730387	0.0	25.730387	25.730387	25.264076	0.0	25.264076	25.264076	1370916.2	6398663.0	5027747.0	0.0	1506.0	0.0	0.0035723185	-1.9073486e-06	0.024544181	-0.04498289	-0.018966615	51.501198	0.0	51.501198	51.501198	0.0036663492
63	25.788795	0.0	25.788795	25.788795	25.200113	0.0	25.200113	25.200113	1374028.2	6398663.0	5024635.0	0.0	1501.0	0.0	0.003523261	8.9645386e-07	0.014646406	-0.036244355	-0.010197516	51.630226	3.8146973e-06	51.63023	51.63023	0.0036107057
64	25.80516	0.0	25.80516	25.80516	25.25822	0.0	25.25822	25.25822	1374900.2	6398663.0	5023763.0	0.0	1509.0	0.0	0.0035524028	1.7547607e-06	0.008253989	-0.027408332	-0.005941679	51.725323	0.0	51.725323	51.725323	0.0036470469
65	25.781137	0.0	25.781137	25.781137	25.489752	0.0	25.489752	25.489752	1373620.9	6398663.0	5025042.5	0.0	1503.0	0.0	0.0035211607	2.2315978e-06	0.0010110923	-0.047018107	3.306195e-08	51.799824	0.0	51.799824	51.799824	0.003619433
66	25.576164	0.0	25.576164	25.576164	25.580236	0.0	25.580236	25.580236	1362700.9	6398663.0	5035962.5	0.0	1493.0	0.0	0.0034822784	1.7309188e-06	0.009293488	-0.024502425	-0.003135738	51.79995	3.8146973e-06	51.799946	51.799946	0.0035795153
