Epoch	AverageEp_ret	StdEp_ret	MaxEp_ret	MinEp_ret	AverageEp_fairness	StdEp_fairness	MaxEp_fairness	MinEp_fairness	Ep_tx	EP_new	Ep_waiting	Ep_capacity	Ep_rbgused	Ep_bler	Ep_interf	LossPi	LossV	DeltaLossPi	DeltaLossV	AverageVVAL	StdVVAL	MaxVVAL	MinVVAL	Ep_rbginterf
74	24.320728	0.0	24.320728	24.320728	0.0	0.0	0.0	0.0	1274662.1	6398663.0	5124001.0	0.0	1770.0	0.0	10.710972	-1.4781952e-07	0.090209134	0.010755192	-0.069384925	47.71321	3.3690494e-06	47.71321	47.71319	10.975792
75	24.319302	0.0	24.319302	24.319302	0.0	0.0	0.0	0.0	1274638.1	6398663.0	5124025.0	0.0	1770.0	0.0	10.792117	-1.5258789e-07	0.073286794	-0.015625717	-0.057536468	47.8854	1.0474801e-05	47.88541	47.885384	11.056936
76	24.437607	0.0	24.437607	24.437607	0.0	0.0	0.0	0.0	1280862.1	6398663.0	5117801.0	0.0	1770.0	0.0	10.929206	-4.7683715e-09	0.08293178	-0.013792958	-0.0615872	48.043934	5.5016344e-06	48.04393	48.043907	11.1667385
77	24.51954	0.0	24.51954	24.51954	0.0	0.0	0.0	0.0	1285198.1	6398663.0	5113465.0	0.0	1770.0	0.0	10.986888	5.030632e-07	0.08355002	-0.00785465	-0.06359161	48.208843	8.181614e-06	48.20884	48.208817	11.230175
78	24.655714	0.0	24.655714	24.655714	0.0	0.0	0.0	0.0	1291966.1	6398663.0	5106697.0	0.0	1770.0	0.0	11.176663	1.4781952e-07	0.09085651	-0.016158378	-0.07104159	48.378693	5.5016344e-06	48.37869	48.378666	11.418883
79	24.810408	0.0	24.810408	24.810408	0.0	0.0	0.0	0.0	1300102.1	6398663.0	5098561.0	0.0	1770.0	0.0	11.379737	4.2915346e-08	0.0960391	-0.012794318	-0.07606219	48.559982	5.8103738e-06	48.55998	48.559956	11.63795
80	25.015814	0.0	25.015814	25.015814	0.0	0.0	0.0	0.0	1311046.1	6398663.0	5087617.0	0.0	1770.0	0.0	11.645198	1.5735627e-07	0.15723288	0.0012171649	-0.12491691	48.75002	4.733915e-06	48.750023	48.749996	11.945438
81	24.974394	0.0	24.974394	24.974394	0.0	0.0	0.0	0.0	1309006.1	6398663.0	5089657.0	0.0	1770.0	0.0	11.676944	-6.055832e-07	0.11906063	0.0040532276	-0.09658761	48.994247	4.6407795e-06	48.99425	48.99423	11.950016
82	24.998043	0.0	24.998043	24.998043	0.0	0.0	0.0	0.0	1309750.1	6398663.0	5088913.0	0.0	1770.0	0.0	11.624967	7.6293944e-08	0.09033968	-0.020946894	-0.07417782	49.215343	5.6581107e-06	49.21535	49.21533	11.899838
83	24.993914	0.0	24.993914	24.993914	0.0	0.0	0.0	0.0	1309838.1	6398663.0	5088825.0	0.0	1770.0	0.0	11.503753	4.7683716e-07	0.05879946	-0.023961214	-0.048146807	49.410904	4.6407795e-06	49.4109	49.410885	11.737655
84	25.402418	0.0	25.402418	25.402418	0.0	0.0	0.0	0.0	1330438.1	6398663.0	5068225.0	0.0	1770.0	0.0	11.64598	-3.027916e-07	0.12851748	-0.004176872	-0.099418595	49.570988	1.1108566e-05	49.571	49.570976	11.902845
85	25.563955	0.0	25.563955	25.563955	0.0	0.0	0.0	0.0	1339038.1	6398663.0	5059625.0	0.0	1770.0	0.0	11.787919	2.3841858e-07	0.15127255	-0.015594056	-0.1212533	49.798378	4.143822e-06	49.79838	49.798363	12.063864
86	25.81183	0.0	25.81183	25.81183	0.0	0.0	0.0	0.0	1352078.1	6398663.0	5046585.0	0.0	1770.0	0.0	12.111507	8.106232e-08	0.19343942	-0.019382372	-0.15701497	50.055145	2.6973983e-06	50.055145	50.055126	12.425073
87	25.732811	0.0	25.732811	25.732811	0.0	0.0	0.0	0.0	1347774.1	6398663.0	5050889.0	0.0	1770.0	0.0	12.182433	-1.2636184e-07	0.095343865	-0.010144625	-0.08029406	50.34994	9.187008e-06	50.349934	50.34991	12.522669
88	25.852932	0.0	25.852932	25.852932	0.0	0.0	0.0	0.0	1354174.1	6398663.0	5044489.0	0.0	1770.0	0.0	12.313555	-3.8146972e-08	0.11033246	-0.017014977	-0.09036017	50.567528	7.6293945e-06	50.567535	50.567513	12.623801
89	25.9714	0.0	25.9714	25.9714	0.0	0.0	0.0	0.0	1360486.1	6398663.0	5038177.0	0.0	1770.0	0.0	12.40161	2.551079e-07	0.11996256	-0.02236619	-0.09815407	50.79635	2.9051869e-06	50.79635	50.79633	12.711856
90	26.078476	0.0	26.078476	26.078476	0.0	0.0	0.0	0.0	1366062.1	6398663.0	5032601.0	0.0	1770.0	0.0	12.457509	2.4080276e-07	0.11556807	-0.0022492313	-0.100076154	51.038162	1.0107148e-05	51.038174	51.03815	12.801787
91	26.235342	0.0	26.235342	26.235342	0.0	0.0	0.0	0.0	1374118.1	6398663.0	5024545.0	0.0	1770.0	0.0	12.567923	-8.34465e-08	0.1257162	0.020047247	-0.11059967	51.285213	1.1444092e-05	51.285225	51.285202	12.910401
92	26.44245	0.0	26.44245	26.44245	0.0	0.0	0.0	0.0	1384726.1	6398663.0	5013937.0	0.0	1770.0	0.0	12.68445	3.9339065e-07	0.14188646	-0.010938249	-0.12274436	51.5474	4.973757e-06	51.547398	51.54738	13.026928
93	26.330166	0.0	26.330166	26.330166	0.0	0.0	0.0	0.0	1378910.1	6398663.0	5019753.0	0.0	1770.0	0.0	12.476687	3.8146973e-07	0.06431267	-0.04523467	-0.057591	51.82659	8.444193e-06	51.826584	51.826565	12.795984
94	26.380604	0.0	26.380604	26.380604	0.0	0.0	0.0	0.0	1381550.1	6398663.0	5017113.0	0.0	1770.0	0.0	12.46732	-3.4570695e-07	0.054172885	-0.036121946	-0.047925312	52.023026	1.1316221e-05	52.023037	52.023014	12.742019
95	26.425934	0.0	26.425934	26.425934	0.0	0.0	0.0	0.0	1384046.1	6398663.0	5014617.0	0.0	1770.0	0.0	12.443575	6.294251e-07	0.050795685	-0.004727497	-0.045511805	52.201736	1.1056043e-05	52.201748	52.20173	12.738391
96	26.47184	0.0	26.47184	26.47184	0.0	0.0	0.0	0.0	1386398.1	6398663.0	5012265.0	0.0	1770.0	0.0	12.449392	-3.2424927e-07	0.037852783	-0.008289114	-0.03390202	52.377735	8.698848e-06	52.377728	52.377705	12.744209
