Epoch	AverageEp_ret	StdEp_ret	MaxEp_ret	MinEp_ret	AverageEp_fairness	StdEp_fairness	MaxEp_fairness	MinEp_fairness	Ep_tx	EP_new	Ep_waiting	Ep_capacity	Ep_rbgused	Ep_bler	Ep_interf	LossPi	LossV	DeltaLossPi	DeltaLossV	AverageVVAL	StdVVAL	MaxVVAL	MinVVAL	Ep_rbginterf
59	27.835386	0.0	27.835386	27.835386	0.0	0.0	0.0	0.0	1457656.2	6398663.0	4941007.0	0.0	1770.0	0.0	40.956615	3.4809113e-07	0.03820435	-0.06439131	-0.03607402	54.973495	5.340576e-06	54.97349	54.97347	41.942867
60	28.16072	0.0	28.16072	28.16072	0.0	0.0	0.0	0.0	1474896.2	6398663.0	4923767.0	0.0	1770.0	0.0	41.806004	3.4332277e-07	0.108886965	-0.042938184	-0.10246358	55.155155	4.973757e-06	55.15516	55.155132	42.87393
61	28.372011	0.0	28.372011	28.372011	0.0	0.0	0.0	0.0	1485832.2	6398663.0	4912831.0	0.0	1770.0	0.0	42.943638	3.1232832e-07	0.11826889	0.029346198	-0.108607665	55.463066	1.1405881e-05	55.463078	55.46305	44.02167
62	28.422312	0.0	28.422312	28.422312	0.0	0.0	0.0	0.0	1488512.2	6398663.0	4910151.0	0.0	1770.0	0.0	43.65466	-3.0517577e-07	0.0859233	-0.020077202	-0.08019918	55.78326	1.0419083e-05	55.78327	55.78324	44.722588
63	28.626734	0.0	28.626734	28.626734	0.0	0.0	0.0	0.0	1499336.2	6398663.0	4899327.0	0.0	1770.0	0.0	43.803993	-3.7193297e-07	0.09924983	-0.03649887	-0.08926936	56.06082	1.2709298e-05	56.06081	56.060783	44.882027
64	28.678837	0.0	28.678837	28.678837	0.0	0.0	0.0	0.0	1502112.2	6398663.0	4896551.0	0.0	1770.0	0.0	42.786568	-1.4066696e-07	0.07556148	-0.0047794986	-0.06939774	56.35584	6.29136e-06	56.355835	56.355804	43.854496
65	28.675188	0.0	28.675188	28.675188	0.0	0.0	0.0	0.0	1501624.2	6398663.0	4897039.0	0.0	1770.0	0.0	43.253204	-1.0097027e-06	0.047921143	-0.03864514	-0.045040675	56.617798	1.5143916e-05	56.617813	56.61779	44.321133
66	28.970827	0.0	28.970827	28.970827	0.0	0.0	0.0	0.0	1517128.2	6398663.0	4881535.0	0.0	1770.0	0.0	44.275097	1.3113022e-07	0.09330416	-0.0056604794	-0.08429728	56.83019	7.7429895e-06	56.830196	56.830173	45.343025
67	29.178524	0.0	29.178524	29.178524	0.0	0.0	0.0	0.0	1527984.2	6398663.0	4870679.0	0.0	1770.0	0.0	45.999626	8.5830686e-07	0.111097276	-0.005968392	-0.10182114	57.122284	4.9148935e-06	57.122288	57.12226	47.067554
68	28.83677	0.0	28.83677	28.83677	0.0	0.0	0.0	0.0	1510008.2	6398663.0	4888655.0	0.0	1770.0	0.0	45.843662	2.5697054e-07	0.007277621	-0.047628965	-0.0057378113	57.44476	3.7763577e-06	57.44476	57.444733	46.911587
