Epoch	AverageEp_ret	StdEp_ret	MaxEp_ret	MinEp_ret	AverageEp_fairness	StdEp_fairness	MaxEp_fairness	MinEp_fairness	Ep_tx	EP_new	Ep_waiting	Ep_capacity	Ep_rbgused	Ep_bler	Ep_interf	LossPi	LossV	DeltaLossPi	DeltaLossV	AverageVVAL	StdVVAL	MaxVVAL	MinVVAL	Ep_rbginterf
56	31.971323	0.0	31.971323	31.971323	0.0	0.0	0.0	0.0	1678261.4	6398663.0	4720402.0	0.0	1773.0	0.0	9.901213	4.4822693e-07	0.66201323	-0.008965719	-0.53386104	60.775337	0.0	60.775337	60.775337	10.152494
57	31.8418	0.0	31.8418	31.8418	0.0	0.0	0.0	0.0	1671677.4	6398663.0	4726986.0	0.0	1773.0	0.0	10.558116	2.4867056e-06	0.3724084	-0.02773812	-0.30968365	61.39442	3.8146973e-06	61.394417	61.394417	10.806805
58	32.07383	0.0	32.07383	32.07383	0.0	0.0	0.0	0.0	1683701.4	6398663.0	4714962.0	0.0	1773.0	0.0	10.504044	3.273487e-06	0.35734332	-0.05076379	-0.2956864	61.874786	3.8146973e-06	61.874783	61.874783	10.750932
59	32.12956	0.0	32.12956	32.12956	0.0	0.0	0.0	0.0	1688181.4	6398663.0	4710482.0	0.0	1774.0	0.0	10.54076	7.724762e-07	0.29068157	-0.028301682	-0.24932325	62.346954	7.6293945e-06	62.346947	62.346947	10.788786
60	32.29253	0.0	32.29253	32.29253	0.0	0.0	0.0	0.0	1696157.4	6398663.0	4702506.0	0.0	1774.0	0.0	10.043744	-1.8215179e-06	0.25022906	-0.019474434	-0.21623705	62.789185	1.5258789e-05	62.7892	62.7892	10.288545
61	32.287453	0.0	32.287453	32.287453	0.0	0.0	0.0	0.0	1695909.4	6398663.0	4702754.0	0.0	1774.0	0.0	9.959253	9.298324e-07	0.16473746	-0.04239809	-0.14450942	63.20598	1.1444092e-05	63.205967	63.205967	10.20203
62	32.222717	0.0	32.222717	32.222717	0.0	0.0	0.0	0.0	1692589.4	6398663.0	4706074.0	0.0	1774.0	0.0	9.9116335	6.008148e-07	0.08703369	-0.051085185	-0.07826266	63.550797	3.8146973e-06	63.5508	63.5508	10.154818
63	32.41199	0.0	32.41199	32.41199	0.0	0.0	0.0	0.0	1702733.4	6398663.0	4695930.0	0.0	1774.0	0.0	10.015341	1.7642975e-07	0.098158985	-0.044416025	-0.08750661	63.806934	1.5258789e-05	63.80692	63.80692	10.257236
64	32.57067	0.0	32.57067	32.57067	0.0	0.0	0.0	0.0	1711053.4	6398663.0	4687610.0	0.0	1774.0	0.0	10.130188	1.9311905e-07	0.09790159	-0.05312339	-0.08626496	64.08226	7.6293945e-06	64.08227	64.08227	10.386213
65	32.505806	0.0	32.505806	32.505806	0.0	0.0	0.0	0.0	1707597.4	6398663.0	4691066.0	0.0	1774.0	0.0	10.094383	1.1825562e-06	0.04337399	-0.051319785	-0.038632687	64.358475	7.6293945e-06	64.35848	64.35848	10.350409
66	32.57823	0.0	32.57823	32.57823	0.0	0.0	0.0	0.0	1711285.4	6398663.0	4687378.0	0.0	1774.0	0.0	10.170084	3.9100647e-07	0.030606288	-0.050252527	-0.025098003	64.54487	0.0	64.54487	64.54487	10.426973
67	32.693264	0.0	32.693264	32.693264	0.0	0.0	0.0	0.0	1717285.4	6398663.0	4681378.0	0.0	1774.0	0.0	10.148392	3.170967e-07	0.03986894	-0.0032889128	-0.034197845	64.69743	0.0	64.69743	64.69743	10.397793
68	32.92962	0.0	32.92962	32.92962	0.0	0.0	0.0	0.0	1729749.4	6398663.0	4668914.0	0.0	1774.0	0.0	10.242852	-2.670288e-07	0.08140503	0.030036775	-0.06982506	64.87586	0.0	64.87586	64.87586	10.492253
69	33.025867	0.0	33.025867	33.025867	0.0	0.0	0.0	0.0	1734877.4	6398663.0	4663786.0	0.0	1774.0	0.0	10.247381	-3.528595e-07	0.07853461	0.0029432154	-0.06830782	65.13418	0.0	65.13418	65.13418	10.50772
